timestamp,classification,head.x,head.y,head.z,leftShoulder.x,leftShoulder.y,leftShoulder.z,leftElbow.x,leftElbow.y,leftElbow.z,leftWrist.x,leftWrist.y,leftWrist.z,leftHand.x,leftHand.y,leftHand.z,leftFingerTip.x,leftFingerTip.y,leftFingerTip.z,leftHip.x,leftHip.y,leftHip.z,leftKnee.x,leftKnee.y,leftKnee.z,leftAnkle.x,leftAnkle.y,leftAnkle.z,leftFoot.x,leftFoot.y,leftFoot.z,rightShoulder.x,rightShoulder.y,rightShoulder.z,rightElbow.x,rightElbow.y,rightElbow.z,rightWrist.x,rightWrist.y,rightWrist.z,rightHand.x,rightHand.y,rightHand.z,rightFingerTip.x,rightFingerTip.y,rightFingerTip.z,rightHip.x,rightHip.y,rightHip.z,rightKnee.x,rightKnee.y,rightKnee.z,rightAnkle.x,rightAnkle.y,rightAnkle.z,rightFoot.x,rightFoot.y,rightFoot.z,spine.x,spine.y,spine.z,shoulderCenter.x,shoulderCenter.y,shoulderCenter.z,leftThumb.x,leftThumb.y,leftThumb.z,rightThumb.x,rightThumb.y,rightThumb.z,ballX,ballY,labels
1.47863E+12,free_gestures,-0.042719096,0.667277634,3.03326726,-0.199245632,0.472041279,3.105043173,-0.243896946,0.213025674,3.212817669,-0.253286391,-0.017979154,3.26996398,-0.240477204,-0.040591285,3.294644356,-0.224216491,-0.082240686,3.317541838,-0.122259833,0.02055564,3.283841372,-0.122326426,-0.201300457,3.410250187,-0.141161665,-0.491763443,3.589202642,-0.145551875,-0.565435648,3.482680082,0.116891332,0.457242548,3.089906216,0.171095893,0.190119222,3.174482822,0.17282778,-0.048377726,3.199044704,0.156286135,-0.08739768,3.218449116,0.148074314,-0.121965341,3.220076799,0.021921257,0.019502943,3.276428461,0.063570328,-0.220319599,3.401456356,0.096876629,-0.490667284,3.568142176,0.09030427,-0.564321518,3.461608648,-0.045126788,0.29478842,3.21209693,-0.041628968,0.497014284,3.129187822,-0.202972069,-0.043422047,3.278666973,0.132270277,-0.078454673,3.204957962,2600.15625,1930.818217,0
1.47863E+12,free_gestures,-0.042978052,0.667442322,3.031151056,-0.199256405,0.472097516,3.1051898,-0.243910596,0.213021085,3.212815285,-0.254062623,-0.017718697,3.270720959,-0.24302125,-0.03991767,3.295316458,-0.237808123,-0.078321144,3.314596653,-0.122473046,0.020702327,3.28374815,-0.122439526,-0.19900614,3.408647299,-0.141231537,-0.492170781,3.590036631,-0.145917132,-0.565828681,3.483526468,0.116657205,0.456925958,3.089194059,0.170207158,0.190090403,3.172802925,0.171490058,-0.048578855,3.196249008,0.156948373,-0.086145006,3.217309237,0.14551349,-0.122655027,3.238356113,0.02152038,0.019536197,3.27584672,0.063419342,-0.220463946,3.401597023,0.096997872,-0.490891308,3.567978382,0.090128653,-0.564531684,3.461457491,-0.045173734,0.294748873,3.21197629,-0.041536134,0.496881872,3.129080772,-0.20435068,-0.045389641,3.278333187,0.127140984,-0.095224977,3.210333586,2600.15625,1930.818217,0
1.47863E+12,free_gestures,-0.042978052,0.667442322,3.031151056,-0.199256405,0.472097516,3.1051898,-0.243910596,0.213021085,3.212815285,-0.254062623,-0.017718697,3.270720959,-0.24302125,-0.03991767,3.295316458,-0.237808123,-0.078321144,3.314596653,-0.122473046,0.020702327,3.28374815,-0.122439526,-0.19900614,3.408647299,-0.141231537,-0.492170781,3.590036631,-0.145917132,-0.565828681,3.483526468,0.116657205,0.456925958,3.089194059,0.170207158,0.190090403,3.172802925,0.171490058,-0.048578855,3.196249008,0.156948373,-0.086145006,3.217309237,0.14551349,-0.122655027,3.238356113,0.02152038,0.019536197,3.27584672,0.063419342,-0.220463946,3.401597023,0.096997872,-0.490891308,3.567978382,0.090128653,-0.564531684,3.461457491,-0.045173734,0.294748873,3.21197629,-0.041536134,0.496881872,3.129080772,-0.20435068,-0.045389641,3.278333187,0.127140984,-0.095224977,3.210333586,2600.15625,1930.818217,0
1.47863E+12,free_gestures,-0.04291556,0.667473018,3.031033516,-0.199678212,0.472414315,3.105455637,-0.243705824,0.212760285,3.213191271,-0.253756136,-0.017876321,3.271458149,-0.244504064,-0.018860742,3.282259703,-0.2403927,-0.08752732,3.308228254,-0.122702345,0.020931654,3.283626556,-0.122441255,-0.198978379,3.408607006,-0.14058581,-0.491582423,3.589692116,-0.145549148,-0.565254211,3.483211994,0.116438918,0.456826568,3.088671446,0.169572294,0.19004041,3.172123432,0.170587108,-0.0485944,3.195839167,0.15600723,-0.087015927,3.218476534,0.139324293,-0.122006051,3.221077919,0.02119288,0.019703548,3.275281191,0.063096143,-0.220558345,3.401588678,0.097002059,-0.490884542,3.567978621,0.089860804,-0.564534009,3.461488724,-0.045199487,0.294754863,3.211593628,-0.04126301,0.496717095,3.128491879,-0.205886602,-0.012396834,3.267850161,0.130460605,-0.074774496,3.198599815,2600.15625,1930.818217,0
1.47863E+12,free_gestures,-0.04291556,0.667473018,3.031033516,-0.199678212,0.472414315,3.105455637,-0.243705824,0.212760285,3.213191271,-0.253756136,-0.017876321,3.271458149,-0.244504064,-0.018860742,3.282259703,-0.2403927,-0.08752732,3.308228254,-0.122702345,0.020931654,3.283626556,-0.122441255,-0.198978379,3.408607006,-0.14058581,-0.491582423,3.589692116,-0.145549148,-0.565254211,3.483211994,0.116438918,0.456826568,3.088671446,0.169572294,0.19004041,3.172123432,0.170587108,-0.0485944,3.195839167,0.15600723,-0.087015927,3.218476534,0.139324293,-0.122006051,3.221077919,0.02119288,0.019703548,3.275281191,0.063096143,-0.220558345,3.401588678,0.097002059,-0.490884542,3.567978621,0.089860804,-0.564534009,3.461488724,-0.045199487,0.294754863,3.211593628,-0.04126301,0.496717095,3.128491879,-0.205886602,-0.012396834,3.267850161,0.130460605,-0.074774496,3.198599815,2600.15625,1930.818217,0
1.47863E+12,free_gestures,-0.0428349,0.667464674,3.031026125,-0.199941397,0.471992224,3.10594511,-0.243844435,0.212733701,3.213163614,-0.254016548,-0.017784469,3.271807671,-0.241237506,-0.04141758,3.294019222,-0.227856934,-0.084336996,3.301398277,-0.122749597,0.020905826,3.283504486,-0.122410342,-0.199656457,3.409633875,-0.140740365,-0.491267443,3.589254856,-0.145939752,-0.564948618,3.482801437,0.116217822,0.456867009,3.088243484,0.169249043,0.189358339,3.171824694,0.169995263,-0.049308669,3.195340872,0.156101704,-0.087021396,3.217537165,0.148590967,-0.122398011,3.23150301,0.021246361,0.019686224,3.275107861,0.063057512,-0.220521405,3.401493073,0.096987337,-0.490913928,3.568061352,0.08960861,-0.564570367,3.461598396,-0.045320667,0.294683665,3.211267233,-0.041443519,0.496606916,3.128047943,-0.202029869,-0.046962652,3.277899981,0.134227946,-0.079955615,3.191937685,2600.15625,1930.818217,0
1.47863E+12,free_gestures,-0.043126892,0.667428553,3.030852079,-0.200808346,0.47026366,3.107661724,-0.24373354,0.212735116,3.21341753,-0.254574239,-0.017863905,3.271697998,-0.239540964,-0.042333063,3.291288137,-0.228351548,-0.086036265,3.308731556,-0.123307914,0.020895595,3.283222198,-0.122463062,-0.199615791,3.4097054,-0.140919328,-0.489583462,3.588550329,-0.14664501,-0.563264251,3.482127428,0.115947269,0.456451505,3.087790251,0.168322757,0.188090533,3.170647383,0.169562712,-0.050339714,3.195701122,0.154927507,-0.09123008,3.219765425,0.139517888,-0.122182809,3.225744486,0.020943968,0.019545618,3.274970531,0.062813163,-0.220264792,3.401090145,0.096888423,-0.491103292,3.567915678,0.088982321,-0.564743161,3.461485147,-0.04584432,0.294653744,3.211012602,-0.041919332,0.496630996,3.127814531,-0.202322066,-0.031902049,3.267005444,0.124786511,-0.082954355,3.210199833,2600.15625,1930.818217,0
1.47863E+12,free_gestures,-0.043126892,0.667428553,3.030852079,-0.200808346,0.47026366,3.107661724,-0.24373354,0.212735116,3.21341753,-0.254574239,-0.017863905,3.271697998,-0.239540964,-0.042333063,3.291288137,-0.228351548,-0.086036265,3.308731556,-0.123307914,0.020895595,3.283222198,-0.122463062,-0.199615791,3.4097054,-0.140919328,-0.489583462,3.588550329,-0.14664501,-0.563264251,3.482127428,0.115947269,0.456451505,3.087790251,0.168322757,0.188090533,3.170647383,0.169562712,-0.050339714,3.195701122,0.154927507,-0.09123008,3.219765425,0.139517888,-0.122182809,3.225744486,0.020943968,0.019545618,3.274970531,0.062813163,-0.220264792,3.401090145,0.096888423,-0.491103292,3.567915678,0.088982321,-0.564743161,3.461485147,-0.04584432,0.294653744,3.211012602,-0.041919332,0.496630996,3.127814531,-0.202322066,-0.031902049,3.267005444,0.124786511,-0.082954355,3.210199833,2600.15625,1930.818217,0
1.47863E+12,free_gestures,-0.04312833,0.667498231,3.03066802,-0.200738743,0.47085011,3.107442856,-0.243816286,0.213209435,3.213344097,-0.254998535,-0.017537192,3.271087646,-0.239983007,-0.043185063,3.291880131,-0.222295716,-0.085196927,3.299599409,-0.123734623,0.021053836,3.282951117,-0.122609369,-0.198486596,3.409004927,-0.141403496,-0.490623146,3.588996887,-0.147291094,-0.564296842,3.482594013,0.115831926,0.455857545,3.087372065,0.167234644,0.187729314,3.170205832,0.16987206,-0.050592739,3.19585228,0.153470263,-0.090406604,3.22045064,0.148207024,-0.122066334,3.222743511,0.020558184,0.019546399,3.27495122,0.062696725,-0.220367938,3.401112556,0.096411541,-0.491026372,3.568122625,0.08834374,-0.564668834,3.461710691,-0.045966063,0.294639826,3.210817575,-0.041871719,0.496562123,3.127529144,-0.20378235,-0.032830134,3.272494316,0.12672466,-0.08167991,3.200435162,2600.15625,1930.818217,0
1.47863E+12,free_gestures,-0.04312833,0.667498231,3.03066802,-0.200738743,0.47085011,3.107442856,-0.243816286,0.213209435,3.213344097,-0.254998535,-0.017537192,3.271087646,-0.239983007,-0.043185063,3.291880131,-0.222295716,-0.085196927,3.299599409,-0.123734623,0.021053836,3.282951117,-0.122609369,-0.198486596,3.409004927,-0.141403496,-0.490623146,3.588996887,-0.147291094,-0.564296842,3.482594013,0.115831926,0.455857545,3.087372065,0.167234644,0.187729314,3.170205832,0.16987206,-0.050592739,3.19585228,0.153470263,-0.090406604,3.22045064,0.148207024,-0.122066334,3.222743511,0.020558184,0.019546399,3.27495122,0.062696725,-0.220367938,3.401112556,0.096411541,-0.491026372,3.568122625,0.08834374,-0.564668834,3.461710691,-0.045966063,0.294639826,3.210817575,-0.041871719,0.496562123,3.127529144,-0.20378235,-0.032830134,3.272494316,0.12672466,-0.08167991,3.200435162,2600.15625,1930.818217,0
