timestamp,classification,head.x,head.y,head.z,leftShoulder.x,leftShoulder.y,leftShoulder.z,leftElbow.x,leftElbow.y,leftElbow.z,leftWrist.x,leftWrist.y,leftWrist.z,leftHand.x,leftHand.y,leftHand.z,leftFingerTip.x,leftFingerTip.y,leftFingerTip.z,leftHip.x,leftHip.y,leftHip.z,leftKnee.x,leftKnee.y,leftKnee.z,leftAnkle.x,leftAnkle.y,leftAnkle.z,leftFoot.x,leftFoot.y,leftFoot.z,rightShoulder.x,rightShoulder.y,rightShoulder.z,rightElbow.x,rightElbow.y,rightElbow.z,rightWrist.x,rightWrist.y,rightWrist.z,rightHand.x,rightHand.y,rightHand.z,rightFingerTip.x,rightFingerTip.y,rightFingerTip.z,rightHip.x,rightHip.y,rightHip.z,rightKnee.x,rightKnee.y,rightKnee.z,rightAnkle.x,rightAnkle.y,rightAnkle.z,rightFoot.x,rightFoot.y,rightFoot.z,spine.x,spine.y,spine.z,shoulderCenter.x,shoulderCenter.y,shoulderCenter.z,leftThumb.x,leftThumb.y,leftThumb.z,rightThumb.x,rightThumb.y,rightThumb.z,ballX,ballY,label
1.47863E+12,free_gestures,0.064707629,0.335578054,2.141455412,-0.115461938,0.152642548,2.207083225,-0.175556421,-0.050062135,2.262435198,0.012202495,-0.153400406,2.108724594,0.046060193,-0.172262788,2.07621336,0.049724288,-0.199138343,2.034376383,-0.007678992,-0.308505267,2.32138586,-0.07247027,-0.583050668,2.400034666,-0.102280423,-0.911310554,2.624032974,-0.110614896,-0.980137944,2.510139465,0.241566837,0.148333669,2.173799753,0.295429766,-0.061625674,2.213004589,0.076118417,-0.148596242,2.096996546,0.022954222,-0.172846198,2.059909582,-0.017872578,-0.180624783,2.035558701,0.122150332,-0.308753878,2.308889866,0.175610423,-0.583661854,2.43995142,0.191841587,-0.901266158,2.635294437,0.198536485,-0.984582663,2.607810259,0.065046743,-0.031761054,2.265914202,0.070315175,0.175197363,2.191932201,0.007754892,-0.165546879,2.033699751,-0.0291215,-0.14066875,2.041333437,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.075072385,0.333976597,2.141040564,-0.105769277,0.152772844,2.209484816,-0.168935761,-0.049898352,2.264494181,0.009139448,-0.156874552,2.101558685,0.010361781,-0.172289416,2.061196804,0.037356235,-0.198817879,2.022135019,0.0027065,-0.309441596,2.326945782,-0.068662181,-0.58470434,2.398361921,-0.102650709,-0.914271712,2.615437269,-0.111773171,-0.983155847,2.501804829,0.253684551,0.146627307,2.173460007,0.304708213,-0.061621215,2.212177515,0.083828881,-0.150681391,2.101183176,0.028180534,-0.172746941,2.067372561,-0.013830801,-0.182069823,2.04232502,0.131049767,-0.308096319,2.312794209,0.18057476,-0.585229218,2.44483614,0.193365991,-0.901461482,2.636399031,0.199857593,-0.984737277,2.609613419,0.07518471,-0.032815013,2.26764822,0.080857851,0.173426718,2.191639185,-0.014741438,-0.177872241,2.02738905,0.00471998,-0.140384108,2.064666748,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.075072385,0.333976597,2.141040564,-0.105769277,0.152772844,2.209484816,-0.168935761,-0.049898352,2.264494181,0.009139448,-0.156874552,2.101558685,0.010361781,-0.172289416,2.061196804,0.037356235,-0.198817879,2.022135019,0.0027065,-0.309441596,2.326945782,-0.068662181,-0.58470434,2.398361921,-0.102650709,-0.914271712,2.615437269,-0.111773171,-0.983155847,2.501804829,0.253684551,0.146627307,2.173460007,0.304708213,-0.061621215,2.212177515,0.083828881,-0.150681391,2.101183176,0.028180534,-0.172746941,2.067372561,-0.013830801,-0.182069823,2.04232502,0.131049767,-0.308096319,2.312794209,0.18057476,-0.585229218,2.44483614,0.193365991,-0.901461482,2.636399031,0.199857593,-0.984737277,2.609613419,0.07518471,-0.032815013,2.26764822,0.080857851,0.173426718,2.191639185,-0.014741438,-0.177872241,2.02738905,0.00471998,-0.140384108,2.064666748,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.085150428,0.334304333,2.141705751,-0.097308606,0.15371263,2.210731268,-0.161411405,-0.049779341,2.263591528,-0.025307294,-0.154530436,2.110804319,0.020570967,-0.175847128,2.066545725,0.055150732,-0.19313252,2.02586031,0.007661703,-0.308918536,2.330057859,-0.066187978,-0.58672291,2.395496845,-0.105980106,-0.921563447,2.614683151,-0.115712747,-0.990412533,2.501232386,0.261128068,0.147046641,2.172566414,0.313003987,-0.06264393,2.210922003,0.08865416,-0.148827881,2.105086327,0.028603315,-0.168997228,2.081519604,-0.021054965,-0.176648945,2.045178175,0.136590466,-0.30995357,2.3165977,0.183545202,-0.584854424,2.447032452,0.195627287,-0.901550174,2.640993595,0.203685373,-0.985068798,2.606925249,0.081229158,-0.033323474,2.269472837,0.08731699,0.173027709,2.192302942,-0.017754395,-0.164347872,2.021785736,0.026001748,-0.138199046,2.094400167,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.092914738,0.335370779,2.140160084,-0.091579363,0.155460715,2.210677147,-0.154756382,-0.048920084,2.263072252,-0.018165834,-0.154576302,2.113869905,0.021415401,-0.176478341,2.071334839,0.058323178,-0.190618202,2.024046183,0.012277263,-0.307610482,2.332585335,-0.0654421,-0.587207556,2.393723965,-0.113820642,-0.930035114,2.617925406,-0.12364269,-0.998922288,2.504668236,0.26697138,0.147317588,2.172072649,0.320514768,-0.062666118,2.210212469,0.092345014,-0.147022173,2.11194253,0.029444246,-0.165821865,2.092354536,-0.026740348,-0.171691298,2.043634892,0.140849441,-0.309810996,2.319542646,0.186475173,-0.583737314,2.4475348,0.197259098,-0.901403725,2.641731977,0.208345443,-0.98418963,2.614462852,0.087774098,-0.032775361,2.270031929,0.095956586,0.173495173,2.190793753,-0.019802619,-0.170019314,2.030058622,-0.001973286,-0.150199115,2.077714443,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.092914738,0.335370779,2.140160084,-0.091579363,0.155460715,2.210677147,-0.154756382,-0.048920084,2.263072252,-0.018165834,-0.154576302,2.113869905,0.021415401,-0.176478341,2.071334839,0.058323178,-0.190618202,2.024046183,0.012277263,-0.307610482,2.332585335,-0.0654421,-0.587207556,2.393723965,-0.113820642,-0.930035114,2.617925406,-0.12364269,-0.998922288,2.504668236,0.26697138,0.147317588,2.172072649,0.320514768,-0.062666118,2.210212469,0.092345014,-0.147022173,2.11194253,0.029444246,-0.165821865,2.092354536,-0.026740348,-0.171691298,2.043634892,0.140849441,-0.309810996,2.319542646,0.186475173,-0.583737314,2.4475348,0.197259098,-0.901403725,2.641731977,0.208345443,-0.98418963,2.614462852,0.087774098,-0.032775361,2.270031929,0.095956586,0.173495173,2.190793753,-0.019802619,-0.170019314,2.030058622,-0.001973286,-0.150199115,2.077714443,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.09773159,0.334875137,2.13999033,-0.089329898,0.155854166,2.210655451,-0.149869323,-0.048349712,2.260865211,-0.047623828,-0.146708921,2.119112253,0.011264112,-0.172728434,2.068201065,0.056240782,-0.192628786,2.020545244,0.016487574,-0.306408376,2.334219456,-0.064508311,-0.587436736,2.392902374,-0.116262019,-0.930501938,2.61691618,-0.12604098,-0.999422312,2.503706932,0.270693421,0.148006707,2.171807051,0.326277852,-0.062256411,2.209159613,0.097823851,-0.150189564,2.115173578,0.037208725,-0.16313614,2.103991508,-0.021003341,-0.174948618,2.048541307,0.143969595,-0.308021784,2.320683002,0.188828185,-0.582977057,2.448316574,0.197706029,-0.900682032,2.641639471,0.208666265,-0.983373225,2.615650654,0.092276387,-0.032042228,2.270767689,0.100555368,0.173601747,2.191133499,-0.022868292,-0.156905785,2.020153999,0.010799868,-0.147925392,2.086565971,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.09773159,0.334875137,2.13999033,-0.089329898,0.155854166,2.210655451,-0.149869323,-0.048349712,2.260865211,-0.047623828,-0.146708921,2.119112253,0.011264112,-0.172728434,2.068201065,0.056240782,-0.192628786,2.020545244,0.016487574,-0.306408376,2.334219456,-0.064508311,-0.587436736,2.392902374,-0.116262019,-0.930501938,2.61691618,-0.12604098,-0.999422312,2.503706932,0.270693421,0.148006707,2.171807051,0.326277852,-0.062256411,2.209159613,0.097823851,-0.150189564,2.115173578,0.037208725,-0.16313614,2.103991508,-0.021003341,-0.174948618,2.048541307,0.143969595,-0.308021784,2.320683002,0.188828185,-0.582977057,2.448316574,0.197706029,-0.900682032,2.641639471,0.208666265,-0.983373225,2.615650654,0.092276387,-0.032042228,2.270767689,0.100555368,0.173601747,2.191133499,-0.022868292,-0.156905785,2.020153999,0.010799868,-0.147925392,2.086565971,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.102827355,0.335839897,2.139948845,-0.080924481,0.160002157,2.208934069,-0.149540469,-0.047629435,2.26052475,-0.050077409,-0.144927591,2.119696617,0.011985924,-0.16779083,2.066634178,0.056968872,-0.191910714,2.028512716,0.019513387,-0.30482626,2.334951162,-0.064031065,-0.587675273,2.392640114,-0.118957616,-0.931133866,2.618528843,-0.128355354,-1.000070691,2.505289078,0.276223928,0.149634138,2.172215223,0.332067937,-0.062511235,2.209123373,0.102267817,-0.149705112,2.118005276,0.044267133,-0.161398202,2.108365536,-0.012406887,-0.173372582,2.054063797,0.145933986,-0.306766182,2.321140289,0.190154821,-0.582367837,2.448440552,0.198605478,-0.900554597,2.642104626,0.207410738,-0.983626068,2.615134716,0.096537076,-0.030632023,2.271132708,0.10600058,0.174900562,2.191349268,-0.014328764,-0.149783731,2.015923262,0.027140439,-0.142744973,2.099416733,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.102827355,0.335839897,2.139948845,-0.080924481,0.160002157,2.208934069,-0.149540469,-0.047629435,2.26052475,-0.050077409,-0.144927591,2.119696617,0.011985924,-0.16779083,2.066634178,0.056968872,-0.191910714,2.028512716,0.019513387,-0.30482626,2.334951162,-0.064031065,-0.587675273,2.392640114,-0.118957616,-0.931133866,2.618528843,-0.128355354,-1.000070691,2.505289078,0.276223928,0.149634138,2.172215223,0.332067937,-0.062511235,2.209123373,0.102267817,-0.149705112,2.118005276,0.044267133,-0.161398202,2.108365536,-0.012406887,-0.173372582,2.054063797,0.145933986,-0.306766182,2.321140289,0.190154821,-0.582367837,2.448440552,0.198605478,-0.900554597,2.642104626,0.207410738,-0.983626068,2.615134716,0.096537076,-0.030632023,2.271132708,0.10600058,0.174900562,2.191349268,-0.014328764,-0.149783731,2.015923262,0.027140439,-0.142744973,2.099416733,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.107081257,0.336652905,2.140039921,-0.077415638,0.162604004,2.207673311,-0.150413483,-0.044340421,2.257493496,-0.048249003,-0.145385027,2.121642828,0.013127117,-0.163590074,2.068374634,0.057794802,-0.190338179,2.031380177,0.020291241,-0.304052413,2.334931612,-0.063109301,-0.588255763,2.393597841,-0.121258035,-0.931920826,2.621015787,-0.130506128,-1.000838757,2.50773859,0.276773155,0.149783015,2.1723032,0.334253907,-0.062210847,2.208265066,0.104007967,-0.149277747,2.118242502,0.046651401,-0.161115304,2.10380435,-0.001158422,-0.173374727,2.054064274,0.146983534,-0.3068856,2.321476936,0.190634131,-0.581648469,2.448265314,0.198915914,-0.899987519,2.642443895,0.208491802,-0.983058393,2.614435911,0.098391481,-0.029984819,2.271417379,0.108573504,0.175886154,2.19182539,-0.004855623,-0.154742077,2.021133423,0.018700462,-0.140983641,2.073499918,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.11007265,0.337007701,2.141247272,-0.075876728,0.16290991,2.207496405,-0.151140064,-0.042187911,2.254495859,-0.033890374,-0.139856324,2.117706299,0.02373359,-0.166751504,2.064616203,0.071457975,-0.190165803,2.032544374,0.02108385,-0.30385825,2.334527254,-0.061617672,-0.588214278,2.396167278,-0.123011418,-0.925994515,2.624600887,-0.132129535,-0.994949281,2.511226654,0.277259856,0.150120214,2.172611713,0.336414218,-0.06155213,2.207133055,0.105657302,-0.14870289,2.118647814,0.049365468,-0.163962111,2.103097916,-0.00403106,-0.168463871,2.063067436,0.148179874,-0.307184905,2.321919203,0.190982431,-0.581057429,2.44787693,0.199903235,-0.90002948,2.642799139,0.208639234,-0.982994437,2.617093325,0.100318447,-0.02978358,2.271927595,0.111267142,0.176362693,2.192993879,0.000673606,-0.14315632,2.019066811,0.024920136,-0.137580395,2.087906837,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.11007265,0.337007701,2.141247272,-0.075876728,0.16290991,2.207496405,-0.151140064,-0.042187911,2.254495859,-0.033890374,-0.139856324,2.117706299,0.02373359,-0.166751504,2.064616203,0.071457975,-0.190165803,2.032544374,0.02108385,-0.30385825,2.334527254,-0.061617672,-0.588214278,2.396167278,-0.123011418,-0.925994515,2.624600887,-0.132129535,-0.994949281,2.511226654,0.277259856,0.150120214,2.172611713,0.336414218,-0.06155213,2.207133055,0.105657302,-0.14870289,2.118647814,0.049365468,-0.163962111,2.103097916,-0.00403106,-0.168463871,2.063067436,0.148179874,-0.307184905,2.321919203,0.190982431,-0.581057429,2.44787693,0.199903235,-0.90002948,2.642799139,0.208639234,-0.982994437,2.617093325,0.100318447,-0.02978358,2.271927595,0.111267142,0.176362693,2.192993879,0.000673606,-0.14315632,2.019066811,0.024920136,-0.137580395,2.087906837,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.112391263,0.337806702,2.142901421,-0.074989125,0.163753599,2.207366228,-0.152947053,-0.039947119,2.249983072,-0.031938847,-0.139271468,2.116654396,0.023876078,-0.167448103,2.058887005,0.075664356,-0.192515954,2.035970449,0.021509692,-0.303334862,2.333932877,-0.058857445,-0.584927797,2.399425983,-0.12368501,-0.922780097,2.629557133,-0.132584527,-0.99174118,2.516077757,0.278042853,0.150246337,2.17340374,0.337683827,-0.061000109,2.206445217,0.106546044,-0.147693112,2.118545771,0.052644763,-0.166883409,2.104549646,0.001662223,-0.171582863,2.066315889,0.149010435,-0.307126522,2.322211504,0.191041127,-0.580983341,2.447842121,0.200309053,-0.899556696,2.643684149,0.209359422,-0.982689321,2.61583519,0.101299495,-0.029308122,2.272474289,0.112605885,0.177105755,2.194408417,0.005063004,-0.139977857,2.018249989,0.025937453,-0.153753549,2.074249983,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.112391263,0.337806702,2.142901421,-0.074989125,0.163753599,2.207366228,-0.152947053,-0.039947119,2.249983072,-0.031938847,-0.139271468,2.116654396,0.023876078,-0.167448103,2.058887005,0.075664356,-0.192515954,2.035970449,0.021509692,-0.303334862,2.333932877,-0.058857445,-0.584927797,2.399425983,-0.12368501,-0.922780097,2.629557133,-0.132584527,-0.99174118,2.516077757,0.278042853,0.150246337,2.17340374,0.337683827,-0.061000109,2.206445217,0.106546044,-0.147693112,2.118545771,0.052644763,-0.166883409,2.104549646,0.001662223,-0.171582863,2.066315889,0.149010435,-0.307126522,2.322211504,0.191041127,-0.580983341,2.447842121,0.200309053,-0.899556696,2.643684149,0.209359422,-0.982689321,2.61583519,0.101299495,-0.029308122,2.272474289,0.112605885,0.177105755,2.194408417,0.005063004,-0.139977857,2.018249989,0.025937453,-0.153753549,2.074249983,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.113257743,0.337193877,2.144817829,-0.074785173,0.163903207,2.207150936,-0.152777314,-0.03843601,2.243940115,-0.029540312,-0.138280675,2.113234282,0.028564386,-0.165945649,2.058007479,0.078976206,-0.191736206,2.036666632,0.021613475,-0.302913576,2.333276749,-0.057553045,-0.582843602,2.40530324,-0.12316902,-0.918270171,2.633512259,-0.131816,-0.987249196,2.519917727,0.278329611,0.150418952,2.174078703,0.337788433,-0.060947061,2.206378937,0.125679955,-0.177433595,2.104829788,0.072122723,-0.190182164,2.060891867,0.03312739,-0.188693747,2.045052767,0.14932707,-0.307269275,2.322368383,0.191129074,-0.581665397,2.448558331,0.200371221,-0.899328947,2.643771887,0.209522724,-0.982445121,2.616007566,0.101659469,-0.029330568,2.27298522,0.113157123,0.176880792,2.196086645,0.013574101,-0.13752225,2.015833378,0.060882859,-0.188366294,2.068600178,1898.406372,1435.677685,0
1.47863E+12,free_gestures,0.113620274,0.336702317,2.146658421,-0.074839786,0.163980231,2.207008362,-0.156954095,-0.037766002,2.237193346,-0.034405734,-0.136295512,2.115023136,0.026239265,-0.162285134,2.063667059,0.076934531,-0.18917641,2.042018652,0.021298414,-0.302439988,2.332011938,-0.057873003,-0.582466841,2.415300608,-0.121432304,-0.913632751,2.637584925,-0.129718035,-0.982636154,2.523863077,0.278374672,0.150357008,2.1752882,0.337314546,-0.060707159,2.205270767,0.125262156,-0.177081034,2.103448629,0.071063094,-0.188222945,2.062581301,0.03091082,-0.186063379,2.053619862,0.149267003,-0.307430148,2.322409153,0.190808758,-0.582407594,2.448875189,0.200477466,-0.899327159,2.643827677,0.209308013,-0.982494116,2.615931511,0.101427093,-0.029360721,2.273369551,0.112337418,0.17674157,2.197762728,0.020660369,-0.135084316,2.020529032,0.053680088,-0.179965228,2.074875116,1898.406372,1435.677685,0
