timestamp,classification,head.x,head.y,head.z,leftShoulder.x,leftShoulder.y,leftShoulder.z,leftElbow.x,leftElbow.y,leftElbow.z,leftWrist.x,leftWrist.y,leftWrist.z,leftHand.x,leftHand.y,leftHand.z,leftFingerTip.x,leftFingerTip.y,leftFingerTip.z,leftHip.x,leftHip.y,leftHip.z,leftKnee.x,leftKnee.y,leftKnee.z,leftAnkle.x,leftAnkle.y,leftAnkle.z,leftFoot.x,leftFoot.y,leftFoot.z,rightShoulder.x,rightShoulder.y,rightShoulder.z,rightElbow.x,rightElbow.y,rightElbow.z,rightWrist.x,rightWrist.y,rightWrist.z,rightHand.x,rightHand.y,rightHand.z,rightFingerTip.x,rightFingerTip.y,rightFingerTip.z,rightHip.x,rightHip.y,rightHip.z,rightKnee.x,rightKnee.y,rightKnee.z,rightAnkle.x,rightAnkle.y,rightAnkle.z,rightFoot.x,rightFoot.y,rightFoot.z,spine.x,spine.y,spine.z,shoulderCenter.x,shoulderCenter.y,shoulderCenter.z,leftThumb.x,leftThumb.y,leftThumb.z,rightThumb.x,rightThumb.y,rightThumb.z,ballX,ballY,labels
1.47863E+12,free_gestures,0.13890186,0.295526117,2.055449724,-0.047457084,0.125660181,2.125796795,-0.108215615,-0.100880556,2.217120886,-0.138325199,-0.324118108,2.26606369,-0.148825914,-0.394663244,2.2752707,-0.142596677,-0.453465909,2.281073809,0.063194968,-0.344979167,2.255599976,0.003868229,-0.608238995,2.334613323,-0.004749235,-0.919002295,2.557727337,-0.013010396,-0.988224924,2.444530964,0.313035041,0.112901688,2.098562479,0.352383912,-0.118334532,2.188956976,0.355809063,-0.361670822,2.238244772,0.353429705,-0.426165611,2.259438038,0.34630695,-0.490272969,2.258941412,0.194217086,-0.349486142,2.247598886,0.201025754,-0.625815451,2.395421505,0.202672943,-0.919018745,2.591867208,0.194976285,-1.001942396,2.567961454,0.136246309,-0.071331277,2.191491842,0.139298841,0.135457918,2.108786583,-0.181534246,-0.393740386,2.247736931,0.308613837,-0.416850328,2.220333576,670.3179932,1179.487589,0
1.47863E+12,free_gestures,0.136499077,0.297442406,2.051358461,-0.051037237,0.127728447,2.119251013,-0.114804246,-0.099334851,2.207909822,-0.152434289,-0.330881357,2.25283289,-0.167164803,-0.401537925,2.253135443,-0.1610488,-0.461732447,2.256600618,0.060834274,-0.342974722,2.252545834,-0.002142606,-0.612440586,2.346491814,-0.004714406,-0.918059945,2.561163902,-0.011607047,-0.987430871,2.447951078,0.309602648,0.114592202,2.096956253,0.347492337,-0.114903614,2.191402435,0.361145079,-0.345892489,2.268032551,0.361873478,-0.413793176,2.290347815,0.355756462,-0.478919417,2.298480511,0.192281023,-0.346153706,2.245116472,0.196638674,-0.624558747,2.389703989,0.201084778,-0.921285272,2.589210033,0.194980249,-1.003847957,2.568193674,0.133176133,-0.069426551,2.187597752,0.135582015,0.136742681,2.104197502,-0.194456592,-0.407100111,2.226052284,0.320827276,-0.402194858,2.247647285,670.3179932,1179.487589,0
1.47863E+12,free_gestures,0.136499077,0.297442406,2.051358461,-0.051037237,0.127728447,2.119251013,-0.114804246,-0.099334851,2.207909822,-0.152434289,-0.330881357,2.25283289,-0.167164803,-0.401537925,2.253135443,-0.1610488,-0.461732447,2.256600618,0.060834274,-0.342974722,2.252545834,-0.002142606,-0.612440586,2.346491814,-0.004714406,-0.918059945,2.561163902,-0.011607047,-0.987430871,2.447951078,0.309602648,0.114592202,2.096956253,0.347492337,-0.114903614,2.191402435,0.361145079,-0.345892489,2.268032551,0.361873478,-0.413793176,2.290347815,0.355756462,-0.478919417,2.298480511,0.192281023,-0.346153706,2.245116472,0.196638674,-0.624558747,2.389703989,0.201084778,-0.921285272,2.589210033,0.194980249,-1.003847957,2.568193674,0.133176133,-0.069426551,2.187597752,0.135582015,0.136742681,2.104197502,-0.194456592,-0.407100111,2.226052284,0.320827276,-0.402194858,2.247647285,670.3179932,1179.487589,0
1.47863E+12,free_gestures,0.133672133,0.299159259,2.04892087,-0.054376554,0.128072277,2.115402937,-0.121987306,-0.099834993,2.199989796,-0.170954153,-0.330098897,2.232936144,-0.186194733,-0.397334456,2.228559732,-0.181897417,-0.458579391,2.231100082,0.056861863,-0.343744516,2.250958681,-0.004065788,-0.617211461,2.357507467,-0.005154369,-0.91801399,2.565872192,-0.011380251,-0.987440169,2.452630997,0.306176931,0.115524828,2.095302582,0.343156844,-0.110745467,2.196160316,0.364176899,-0.330699474,2.283937454,0.370248854,-0.396198243,2.316711187,0.366752744,-0.459551752,2.328043699,0.189010993,-0.344036281,2.241495371,0.19364877,-0.623743713,2.385433674,0.200571984,-0.923678815,2.589389801,0.194779888,-1.006450176,2.566791773,0.128723711,-0.068682738,2.184690952,0.130587325,0.137687281,2.101173878,-0.216148004,-0.39626804,2.201117754,0.332224905,-0.383540839,2.283266544,670.3179932,1179.487589,0
1.47863E+12,free_gestures,0.133672133,0.299159259,2.04892087,-0.054376554,0.128072277,2.115402937,-0.121987306,-0.099834993,2.199989796,-0.170954153,-0.330098897,2.232936144,-0.186194733,-0.397334456,2.228559732,-0.181897417,-0.458579391,2.231100082,0.056861863,-0.343744516,2.250958681,-0.004065788,-0.617211461,2.357507467,-0.005154369,-0.91801399,2.565872192,-0.011380251,-0.987440169,2.452630997,0.306176931,0.115524828,2.095302582,0.343156844,-0.110745467,2.196160316,0.364176899,-0.330699474,2.283937454,0.370248854,-0.396198243,2.316711187,0.366752744,-0.459551752,2.328043699,0.189010993,-0.344036281,2.241495371,0.19364877,-0.623743713,2.385433674,0.200571984,-0.923678815,2.589389801,0.194779888,-1.006450176,2.566791773,0.128723711,-0.068682738,2.184690952,0.130587325,0.137687281,2.101173878,-0.216148004,-0.39626804,2.201117754,0.332224905,-0.383540839,2.283266544,670.3179932,1179.487589,0
1.47863E+12,free_gestures,0.131114617,0.299269855,2.046439648,-0.058195215,0.128090605,2.111372471,-0.131105825,-0.099611305,2.192837238,-0.182650834,-0.33171916,2.21926713,-0.200655028,-0.397725224,2.207105875,-0.197367042,-0.459211588,2.203199625,0.050572142,-0.345773429,2.248152494,-0.007857131,-0.618096232,2.363133907,-0.004145088,-0.916724086,2.574329853,-0.009785366,-0.986207902,2.461028337,0.302830428,0.114747055,2.093586922,0.339576781,-0.108144708,2.200464964,0.366675884,-0.322963059,2.295440912,0.375912547,-0.381549686,2.335224867,0.375095874,-0.446441948,2.351160288,0.185071334,-0.343498379,2.238805532,0.192586407,-0.622870862,2.381909847,0.200105697,-0.924748659,2.589189053,0.19365944,-1.007886648,2.563095808,0.125083014,-0.069150247,2.181735754,0.127966478,0.137354255,2.098264694,-0.224598467,-0.399791151,2.173434973,0.337143421,-0.375701874,2.304545403,670.3179932,1179.487589,0
1.47863E+12,free_gestures,0.127843916,0.298685431,2.045236111,-0.062946841,0.126727924,2.10866642,-0.139509961,-0.099911988,2.189735651,-0.19453834,-0.339000553,2.207968235,-0.211495683,-0.402855605,2.1894629,-0.205479473,-0.466164559,2.18439889,0.043977074,-0.348375827,2.248578548,-0.010873022,-0.617209792,2.368640661,-0.005397874,-0.906875968,2.576211452,-0.01024861,-0.976498663,2.462821484,0.299914867,0.113701396,2.093437195,0.336416572,-0.106341749,2.205113411,0.373120904,-0.314048409,2.311558247,0.381198227,-0.374624431,2.353506804,0.380035251,-0.437903136,2.374717474,0.179874837,-0.343770534,2.23634553,0.19190751,-0.621952832,2.379925013,0.1992836,-0.924658,2.587438583,0.193253711,-1.007177114,2.566419601,0.120483704,-0.070170328,2.180463314,0.124345809,0.13662079,2.096978664,-0.242884755,-0.393532097,2.167846203,0.344188571,-0.371947289,2.326666832,670.3179932,1179.487589,0
1.47863E+12,free_gestures,0.127843916,0.298685431,2.045236111,-0.062946841,0.126727924,2.10866642,-0.139509961,-0.099911988,2.189735651,-0.19453834,-0.339000553,2.207968235,-0.211495683,-0.402855605,2.1894629,-0.205479473,-0.466164559,2.18439889,0.043977074,-0.348375827,2.248578548,-0.010873022,-0.617209792,2.368640661,-0.005397874,-0.906875968,2.576211452,-0.01024861,-0.976498663,2.462821484,0.299914867,0.113701396,2.093437195,0.336416572,-0.106341749,2.205113411,0.373120904,-0.314048409,2.311558247,0.381198227,-0.374624431,2.353506804,0.380035251,-0.437903136,2.374717474,0.179874837,-0.343770534,2.23634553,0.19190751,-0.621952832,2.379925013,0.1992836,-0.924658,2.587438583,0.193253711,-1.007177114,2.566419601,0.120483704,-0.070170328,2.180463314,0.124345809,0.13662079,2.096978664,-0.242884755,-0.393532097,2.167846203,0.344188571,-0.371947289,2.326666832,670.3179932,1179.487589,0
1.47863E+12,free_gestures,0.124646246,0.297108084,2.044720173,-0.067002229,0.124959916,2.107629538,-0.148609534,-0.100883454,2.186449289,-0.201878473,-0.339131653,2.197063684,-0.219115615,-0.400387943,2.175029993,-0.214510351,-0.464894444,2.168742895,0.038513027,-0.351788402,2.24860239,-0.013623357,-0.617320418,2.372219086,-0.005537229,-0.906493723,2.578288078,-0.009974211,-0.976161301,2.464900494,0.295894146,0.111933164,2.093881845,0.334400028,-0.105109125,2.209694624,0.375773907,-0.310040444,2.318894625,0.384098977,-0.372693449,2.363798618,0.379688263,-0.429606318,2.388605833,0.175540492,-0.345069349,2.234899759,0.191474527,-0.621477485,2.378718853,0.197330475,-0.926995158,2.591319084,0.190124199,-0.996501505,2.478090763,0.115566835,-0.072616078,2.179317951,0.119696453,0.134200633,2.095603228,-0.25026685,-0.397741824,2.149000168,0.348019212,-0.37052542,2.33642149,670.3179932,1179.487589,0
1.47863E+12,free_gestures,0.124646246,0.297108084,2.044720173,-0.067002229,0.124959916,2.107629538,-0.148609534,-0.100883454,2.186449289,-0.201878473,-0.339131653,2.197063684,-0.219115615,-0.400387943,2.175029993,-0.214510351,-0.464894444,2.168742895,0.038513027,-0.351788402,2.24860239,-0.013623357,-0.617320418,2.372219086,-0.005537229,-0.906493723,2.578288078,-0.009974211,-0.976161301,2.464900494,0.295894146,0.111933164,2.093881845,0.334400028,-0.105109125,2.209694624,0.375773907,-0.310040444,2.318894625,0.384098977,-0.372693449,2.363798618,0.379688263,-0.429606318,2.388605833,0.175540492,-0.345069349,2.234899759,0.191474527,-0.621477485,2.378718853,0.197330475,-0.926995158,2.591319084,0.190124199,-0.996501505,2.478090763,0.115566835,-0.072616078,2.179317951,0.119696453,0.134200633,2.095603228,-0.25026685,-0.397741824,2.149000168,0.348019212,-0.37052542,2.33642149,670.3179932,1179.487589,0
